item_id,text,is_true,category,source,pair_id,conf_160m,conf_410m,conf_1b,conf_1.4b,conf_2.8b,conf_6.9b,conf_12b
med_tuberculosis_cause_true,Tuberculosis is caused by bacteria.,1,medical,exp9_medical,med_tuberculosis_cause,0.1687246154262019,0.1828705253761395,0.2044053358840756,0.19822625448328576,0.20099417802079447,0.1940673912260016,0.1829701881589634
med_type1_diabetes_false,Type 1 diabetes is caused by eating too much sugar.,0,medical,exp9_medical,med_type1_diabetes,0.1931891609230661,0.231200217102014,0.30849462603000577,0.2506358881459164,0.33626398975320626,0.2710740456182975,0.2515931576305775
med_type1_diabetes_true,Type 1 diabetes is an autoimmune disease.,1,medical,exp9_medical,med_type1_diabetes,0.11546575590883938,0.17446960119663604,0.21345205867796072,0.20895365389463091,0.2822995397894244,0.27938590102296856,0.29432017111685127
med_vaccine_mechanism_false,Vaccines work by directly killing pathogens in the bloodstream.,0,medical,exp9_medical,med_vaccine_mechanism,0.10597608044918161,0.15076844485399002,0.16140275756818787,0.16158905952640149,0.1640403268126344,0.17738622093747836,0.1668981643912654
med_vaccine_mechanism_true,Vaccines work by stimulating the immune system to produce antibodies.,1,medical,exp9_medical,med_vaccine_mechanism,0.1611970624702129,0.2739330411617023,0.31521622787840897,0.33411361272616585,0.3425407206644498,0.37949846010208904,0.3592096633922968
med_vitamin_d_sunlight_false,Vitamin D can only be obtained through diet.,0,medical,exp9_medical,med_vitamin_d_sunlight,0.13697687780950218,0.2436663689848501,0.23805368286557496,0.21898559953551738,0.2678912513889372,0.20302648812066765,0.22120568482205272
med_vitamin_d_sunlight_true,Vitamin D can be synthesized by the skin when exposed to sunlight.,1,medical,exp9_medical,med_vitamin_d_sunlight,0.20196477594851917,0.2905441104459377,0.29937980736472775,0.2651775180628257,0.34308042713174863,0.34916574822273105,0.3327307033884738
mandela_apollo_13_raw_correct,"Houston, we've had a problem",1,mandela,mandela_expanded,mandela_apollo_13,0.07397063627528648,0.10817409426090308,0.10348510059217612,0.08981831169997652,0.12212063863019769,0.12386767597248156,0.12628476024838164
mandela_apollo_13_raw_wrong,"Houston, we have a problem",0,mandela,mandela_expanded,mandela_apollo_13,0.06643386231735349,0.12260091550415382,0.19527836963534356,0.11674054022878408,0.17822499230969696,0.30448843650519847,0.4263077260693535
mandela_casablanca_play_it_raw_correct,"Play it, Sam",1,mandela,mandela_expanded,mandela_casablanca_play_it,0.02151769940004063,0.023078955787544448,0.01967340209133302,0.012226425887395939,0.020672827765035134,0.020275508286431432,0.031198771437630057
mandela_casablanca_play_it_raw_wrong,"Play it again, Sam",0,mandela,mandela_expanded,mandela_casablanca_play_it,0.03390461328672245,0.056801767233991995,0.05707713217998389,0.03778650134336203,0.2124648276658263,0.17761311022331938,0.24918601365061477
mandela_forrest_gump_chocolates_raw_correct,Life was like a box of chocolates,1,mandela,mandela_expanded,mandela_forrest_gump_chocolates,0.33305349831061903,0.40609664768271614,0.42465343850199133,0.4221117344277445,0.4484150938806124,0.4853373078512959,0.4946862879442051
mandela_forrest_gump_chocolates_raw_wrong,Life is like a box of chocolates,0,mandela,mandela_expanded,mandela_forrest_gump_chocolates,0.32694939481734764,0.4155662659322843,0.4582218916621059,0.5082353551406413,0.5059704447630793,0.5772160599008203,0.5975063147488981
mandela_mandela_death_raw_correct,Nelson Mandela died in 2013 after serving as president of South Africa,1,mandela,mandela_expanded,mandela_mandela_death,0.16933854417472433,0.27189020414964316,0.25934438360854983,0.3869082528287366,0.31694882966649646,0.3721300474627732,0.38456826678548867
mandela_mandela_death_raw_wrong,Nelson Mandela died in prison in the 1980s,0,mandela,mandela_expanded,mandela_mandela_death,0.1629480456089368,0.21844604103898746,0.2275929709430784,0.24674901622056494,0.24952074571046978,0.2610000965243671,0.24243282051756979
mandela_money_root_evil_raw_correct,The love of money is the root of all evil,1,mandela,mandela_expanded,mandela_money_root_evil,0.2057329027803563,0.38938317127516103,0.4448427412603956,0.5926202550245863,0.6731063998514502,0.6501724014508201,0.6598208063191527
mandela_money_root_evil_raw_wrong,Money is the root of all evil,0,mandela,mandela_expanded,mandela_money_root_evil,0.16414007577501857,0.4018860418194284,0.4182319824273388,0.38625733461230993,0.4809691223005454,0.4556239092101653,0.48559997230768204
mandela_risky_business_raw_correct,"In Risky Business, Tom Cruise dances in a pink button-down shirt without sunglasses",1,mandela,mandela_expanded,mandela_risky_business,0.17558169169266127,0.2136269560126473,0.25607704487759975,0.2592476736293012,0.2936026100045009,0.2942814575873506,0.2985806591212916
mandela_risky_business_raw_wrong,"In Risky Business, Tom Cruise dances in a white button-down shirt and sunglasses",0,mandela,mandela_expanded,mandela_risky_business,0.19947957694428034,0.24974694960982735,0.2799103799758213,0.28824871564756904,0.32255643685871693,0.3296760814920724,0.32412696309550965
mandela_sherlock_elementary_raw_correct,Elementary,1,mandela,mandela_expanded,mandela_sherlock_elementary,0.00016410968964919448,3.6480178096098825e-05,0.000378239928977564,8.169272769009694e-05,0.00017960291006602347,5.9047215472674e-05,0.0001066281329258345
mandela_sherlock_elementary_raw_wrong,"Elementary, my dear Watson",0,mandela,mandela_expanded,mandela_sherlock_elementary,0.005053206288721412,0.026746379987889667,0.12046895120874979,0.12915590824995887,0.09658056444604882,0.0712226263647608,0.25149068107566563
mandela_silence_of_lambs_raw_correct,"Good morning, Clarice",1,mandela,mandela_expanded,mandela_silence_of_lambs,0.19342858847176103,0.17146004757887567,0.1301949148219137,0.1700094489606272,0.18274529179143428,0.26027754139431636,0.253529406261805
mandela_silence_of_lambs_raw_wrong,"Hello, Clarice",0,mandela,mandela_expanded,mandela_silence_of_lambs,0.2157150009400842,0.14310907486651558,0.16608303805211713,0.15931050119979773,0.1999208166550185,0.23944402589889555,0.26848426661793684
mandela_snow_white_mirror_raw_correct,Magic mirror on the wall,1,mandela,mandela_expanded,mandela_snow_white_mirror,0.1127744036648437,0.1184631024243572,0.16837232292709814,0.20574731602005158,0.3629921316896798,0.2477180649893853,0.455665137512824
mandela_snow_white_mirror_raw_wrong,"Mirror, mirror on the wall",0,mandela,mandela_expanded,mandela_snow_white_mirror,0.039188047104107684,0.09311467808438464,0.3385814827401191,0.31161986098159106,0.35528446636744776,0.376337624900043,0.4710071896086447
mandela_star_trek_beam_raw_correct,"Scotty, beam us up",1,mandela,mandela_expanded,mandela_star_trek_beam,0.028109468218417533,0.051802787130630655,0.06526429637259905,0.08825984048413223,0.10321706194372382,0.10423144875555106,0.18961163939032608
mandela_star_trek_beam_raw_wrong,"Beam me up, Scotty",0,mandela,mandela_expanded,mandela_star_trek_beam,0.053970851994866585,0.20151804448687471,0.37058329170880216,0.35569417003231746,0.4809670182876289,0.4508220204152167,0.5175416618585587
mandela_star_wars_raw_correct,"No, I am your father",1,mandela,mandela_expanded,mandela_star_wars,0.06231128419749439,0.0833934721769765,0.10449646962806583,0.10605671252124012,0.10319934180006385,0.10883809234946966,0.09679416455328464
mandela_star_wars_raw_wrong,"Luke, I am your father",0,mandela,mandela_expanded,mandela_star_wars,0.032412406709045175,0.05708647798746824,0.06876554898917675,0.0806985355913639,0.0767863716930151,0.10131178572773933,0.1392281822860241
mandela_we_are_champions_raw_correct,"We Are the Champions does not end with ""of the world""",1,mandela,mandela_expanded,mandela_we_are_champions,0.12831679837950105,0.12956773484241543,0.1279237266723309,0.12955352819881227,0.1223064587902627,0.13085595187991808,0.13785113578175393
mandela_we_are_champions_raw_wrong,"We Are the Champions ends with ""of the world""",0,mandela,mandela_expanded,mandela_we_are_champions,0.09068240986989622,0.07832942166176053,0.07951703198353925,0.06177051253121135,0.1152633402733045,0.11927904374369973,0.14133486406053636
mandela_wizard_of_oz_toto_raw_correct,"Toto, I've a feeling we're not in Kansas anymore",1,mandela,mandela_expanded,mandela_wizard_of_oz_toto,0.05499008282761982,0.11996454316613381,0.155152617614173,0.17895212120129145,0.4312132600795546,0.19903177557716845,0.3348985961753594
mandela_wizard_of_oz_toto_raw_wrong,"Toto, I don't think we're in Kansas anymore",0,mandela,mandela_expanded,mandela_wizard_of_oz_toto,0.13991514932157853,0.17494882052547342,0.20005503259810872,0.19914630862529686,0.26125311960971553,0.23462150321310302,0.24914052245532564
settled_antibiotics,Antibiotics are effective against bacterial infections.,1,settled_science,exp3_settled,settled_antibiotics,0.15641776425763965,0.16771192499436438,0.1986473265569657,0.17671099747531116,0.17377984593622386,0.1731436236295849,0.16754238749854267
settled_boiling_point,The boiling point of water at sea level is 100 degrees Celsius.,1,settled_science,exp3_settled,settled_boiling_point,0.2689553245564379,0.39390446945461527,0.3946086041415973,0.4421767427247687,0.41492369555528186,0.4026536494944984,0.4839258276418669
settled_dna_genetic,DNA carries genetic information in living organisms.,1,settled_science,exp3_settled,settled_dna_genetic,0.12345912251372024,0.08762629536015863,0.19690427073562336,0.11769933894954322,0.17995796539772918,0.16948185958504577,0.23947156769593544
settled_earth_orbit_year,The Earth revolves around the Sun once per year.,1,settled_science,exp3_settled,settled_earth_orbit_year,0.24414077212568372,0.3342059020404122,0.3940024379728129,0.3668287363499985,0.36965630638296715,0.40343110845642516,0.43028701571456623
settled_genome_genes,"The human genome contains approximately 20,000 genes.",1,settled_science,exp3_settled,settled_genome_genes,0.19491707038509454,0.24163744863471948,0.2885057380707521,0.2940144654195238,0.3023134238190121,0.3278891398771925,0.34869858273628374
settled_gravity_fall,Gravity causes objects to fall toward the Earth.,1,settled_science,exp3_settled,settled_gravity_fall,0.1501812743574394,0.24427074676653623,0.2900894597631931,0.23386537397325607,0.29400263581515496,0.3454162205647056,0.33145077574105625
settled_lightspeed_const,The speed of light in a vacuum is constant.,1,settled_science,exp3_settled,settled_lightspeed_const,0.129033545972359,0.21572098522059,0.23879458578287288,0.306063177911306,0.30873475548044854,0.34358545417570796,0.3259519190469291
settled_water_h2o,Water is composed of hydrogen and oxygen atoms.,1,settled_science,exp3_settled,settled_water_h2o,0.24202339512703475,0.2770698823078419,0.30760256315625156,0.3237434752518311,0.34743587995762937,0.35505786996145616,0.4277451825028038
